"fileName"      "varInFile"     "min"   "max"   "absMax"        "scale" "scale.factorAtt"
"REGCM4_MIROC_rsns_2090to2099.nc"	"rsns"	0	1027.414062	1027.414062	"10"	"0.1"
"REGCM4_MIROC_snv_1980to1989.nc"	"snv"	0	770.041321	770.041321	"10"	"0.1"
"REGCM4_MIROC_snv_1990to1999.nc"	"snv"	0	918.546082	918.546082	"10"	"0.1"
"REGCM4_MIROC_snv_2040to2049.nc"	"snv"	0	924.839294	924.839294	"10"	"0.1"
"REGCM4_MIROC_snv_2050to2059.nc"	"snv"	0	755.286133	755.286133	"10"	"0.1"
"REGCM4_MIROC_snv_2080to2089.nc"	"snv"	0	674.843201	674.843201	"10"	"0.1"
"REGCM4_MIROC_snv_2090to2099.nc"	"snv"	0	798.588196	798.588196	"10"	"0.1"
"REGCM4_MIROC_tas_1980to1989.nc"	"tas"	219.558517	319.06073	319.06073	"100"	"0.01"
"REGCM4_MIROC_tas_1990to1999.nc"	"tas"	219.922531	320.092224	320.092224	"100"	"0.01"
"REGCM4_MIROC_tas_2040to2049.nc"	"tas"	223.703674	321.501221	321.501221	"100"	"0.01"
"REGCM4_MIROC_tas_2050to2059.nc"	"tas"	230.506973	322.295044	322.295044	"100"	"0.01"
"REGCM4_MIROC_tas_2080to2089.nc"	"tas"	234.09874	324.857971	324.857971	"100"	"0.01"
"REGCM4_MIROC_tas_2090to2099.nc"	"tas"	236.366486	326.48349	326.48349	"100"	"0.01"
"REGCM4_MIROC_uas_1980to1989.nc"	"uas"	-35.797226	38.531548	38.531548	"100"	"0.01"
"REGCM4_MIROC_uas_1990to1999.nc"	"uas"	-40.483246	34.191811	34.191811	"100"	"0.01"
"REGCM4_MIROC_uas_2040to2049.nc"	"uas"	-32.397778	35.493805	35.493805	"100"	"0.01"
"REGCM4_MIROC_uas_2050to2059.nc"	"uas"	-33.841625	33.930958	33.930958	"100"	"0.01"
"REGCM4_MIROC_uas_2080to2089.nc"	"uas"	-33.065296	33.824799	33.824799	"100"	"0.01"
"REGCM4_MIROC_uas_2090to2099.nc"	"uas"	-35.966587	44.354351	44.354351	"100"	"0.01"
"REGCM4_MIROC_vas_1980to1989.nc"	"vas"	-35.713978	33.545265	33.545265	"100"	"0.01"
"REGCM4_MIROC_vas_1990to1999.nc"	"vas"	-33.969879	34.252079	34.252079	"100"	"0.01"
"REGCM4_MIROC_vas_2040to2049.nc"	"vas"	-34.447063	32.18832	32.18832	"1000"	"0.001"
"REGCM4_MIROC_vas_2050to2059.nc"	"vas"	-34.992191	34.852924	34.852924	"100"	"0.01"
"REGCM4_MIROC_vas_2080to2089.nc"	"vas"	-35.471577	33.48064	33.48064	"100"	"0.01"
"REGCM4_MIROC_vas_2090to2099.nc"	"vas"	-42.15303	35.617771	35.617771	"100"	"0.01"
"REGCM4_MRI_evspsbl_1980to1989.nc"	"evspsbl"	-0.000187	0.000405	0.000405	"10000000"	"0.0000001"
"REGCM4_MRI_evspsbl_1990to1999.nc"	"evspsbl"	-0.000199	0.000379	0.000379	"10000000"	"0.0000001"
"REGCM4_MRI_evspsbl_2040to2049.nc"	"evspsbl"	-0.000195	0.000401	0.000401	"10000000"	"0.0000001"
"REGCM4_MRI_evspsbl_2050to2059.nc"	"evspsbl"	-0.000231	0.00041	0.00041	"10000000"	"0.0000001"
"REGCM4_MRI_evspsbl_2080to2089.nc"	"evspsbl"	-0.00023	0.000417	0.000417	"10000000"	"0.0000001"
"REGCM4_MRI_evspsbl_2090to2099.nc"	"evspsbl"	-0.000265	0.000407	0.000407	"10000000"	"0.0000001"
"REGCM4_MRI_hfss_1980to1989.nc"	"hfss"	-631.751282	2383.544678	2383.544678	"10"	"0.1"
"REGCM4_MRI_hfss_1990to1999.nc"	"hfss"	-611.605164	2480.699463	2480.699463	"10"	"0.1"
"REGCM4_MRI_hfss_2040to2049.nc"	"hfss"	-663.629395	2487.48291	2487.48291	"10"	"0.1"
"REGCM4_MRI_hfss_2050to2059.nc"	"hfss"	-814.569275	2212.901855	2212.901855	"10"	"0.1"
"REGCM4_MRI_hfss_2080to2089.nc"	"hfss"	-666.133789	1562.967041	1562.967041	"10"	"0.1"
"REGCM4_MRI_hfss_2090to2099.nc"	"hfss"	-730.1828	1761.94751	1761.94751	"10"	"0.1"
"REGCM4_MRI_mrso_1980to1989.nc"	"mrso"	8.885971	887.188782	887.188782	"10"	"0.1"
