tasmin_day_I35tndetrp1-PARM-Bd24L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B24L01K00 rcp45 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd24P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B24P01K00 rcp45 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd28D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B28D01K00 rcp85 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd28L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B28L01K00 rcp85 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd28P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B28P01K00 rcp85 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd30D01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Calculated as tasmax minus dtr using I35 PARM-B30D01K00 historical r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd30L01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Calculated as tasmax minus dtr using I35 PARM-B30L01K00 historical r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd30P01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	Calculated as tasmax minus dtr using I35 PARM-B30P01K00 historical r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd32D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B32D01K00 rcp26 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd32L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B32L01K00 rcp26 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd32P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B32P01K00 rcp26 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd34D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B34D01K00 rcp45 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd34L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B34L01K00 rcp45 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd34P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B34P01K00 rcp45 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd38D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B38D01K00 rcp85 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd38L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B38L01K00 rcp85 r1i1p1
tasmin_day_I35tndetrp1-PARM-Bd38P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	Calculated as tasmax minus dtr using I35 PARM-B38P01K00 rcp85 r1i1p1
tasmin_day_I35tnp1-EDQM-A10D01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	CCSM4, historical downscaled by FUDGE ginger-20160706 I35tnp1-EDQM-A10D01K00
tasmin_day_I35tnp1-EDQM-A10L01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	CCSM4, historical downscaled by FUDGE ginger-20160706 I35tnp1-EDQM-A10L01K00
tasmin_day_I35tnp1-EDQM-A10P01K00_historical_r6i1p1_I35Land_19810101-20051231.nc	CCSM4, historical downscaled by FUDGE ginger-20160706 I35tnp1-EDQM-A10P01K00
tasmin_day_I35tnp1-EDQM-A12D01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP2.6 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A12D01K00
tasmin_day_I35tnp1-EDQM-A12L01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP2.6 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A12L01K00
tasmin_day_I35tnp1-EDQM-A12P01K00_rcp26_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP2.6 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A12P01K00
tasmin_day_I35tnp1-EDQM-A14D01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP4.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A14D01K00
tasmin_day_I35tnp1-EDQM-A14L01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP4.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A14L01K00
tasmin_day_I35tnp1-EDQM-A14P01K00_rcp45_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP4.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A14P01K00
tasmin_day_I35tnp1-EDQM-A18D01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP8.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A18D01K00
tasmin_day_I35tnp1-EDQM-A18L01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP8.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A18L01K00
tasmin_day_I35tnp1-EDQM-A18P01K00_rcp85_r6i1p1_I35Land_20060101-20991231.nc	CCSM4, RCP8.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A18P01K00
tasmin_day_I35tnp1-EDQM-A20D01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MIROC5, historical downscaled by FUDGE ginger-20160706 I35tnp1-EDQM-A20D01K00
tasmin_day_I35tnp1-EDQM-A20L01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MIROC5, historical downscaled by FUDGE ginger-20160706 I35tnp1-EDQM-A20L01K00
tasmin_day_I35tnp1-EDQM-A20P01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MIROC5, historical downscaled by FUDGE ginger-20160706 I35tnp1-EDQM-A20P01K00
tasmin_day_I35tnp1-EDQM-A22D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP2.6 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A22D01K00
tasmin_day_I35tnp1-EDQM-A22L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP2.6 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A22L01K00
tasmin_day_I35tnp1-EDQM-A22P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP2.6 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A22P01K00
tasmin_day_I35tnp1-EDQM-A24D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP4.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A24D01K00
tasmin_day_I35tnp1-EDQM-A24L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP4.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A24L01K00
tasmin_day_I35tnp1-EDQM-A24P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP4.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A24P01K00
tasmin_day_I35tnp1-EDQM-A28D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP8.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A28D01K00
tasmin_day_I35tnp1-EDQM-A28L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP8.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A28L01K00
tasmin_day_I35tnp1-EDQM-A28P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MIROC5, RCP8.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A28P01K00
tasmin_day_I35tnp1-EDQM-A30D01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MPI-ESM-LR, historical downscaled by FUDGE ginger-20160706 I35tnp1-EDQM-A30D01K00
tasmin_day_I35tnp1-EDQM-A30L01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MPI-ESM-LR, historical downscaled by FUDGE ginger-20160706 I35tnp1-EDQM-A30L01K00
tasmin_day_I35tnp1-EDQM-A30P01K00_historical_r1i1p1_I35Land_19810101-20051231.nc	MPI-ESM-LR, historical downscaled by FUDGE ginger-20160706 I35tnp1-EDQM-A30P01K00
tasmin_day_I35tnp1-EDQM-A32D01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP2.6 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A32D01K00
tasmin_day_I35tnp1-EDQM-A32L01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP2.6 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A32L01K00
tasmin_day_I35tnp1-EDQM-A32P01K00_rcp26_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP2.6 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A32P01K00
tasmin_day_I35tnp1-EDQM-A34D01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP4.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A34D01K00
tasmin_day_I35tnp1-EDQM-A34L01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP4.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A34L01K00
tasmin_day_I35tnp1-EDQM-A34P01K00_rcp45_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP4.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A34P01K00
tasmin_day_I35tnp1-EDQM-A38D01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP8.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A38D01K00
tasmin_day_I35tnp1-EDQM-A38L01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP8.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A38L01K00
tasmin_day_I35tnp1-EDQM-A38P01K00_rcp85_r1i1p1_I35Land_20060101-20991231.nc	MPI-ESM-LR, RCP8.5 downscaled by FUDGE ginger-20161118 I35tnp1-EDQM-A38P01K00
